,tmdb_id,name,original_name,keywords,airing_date,directors,cast,genres,number_of_seasons,number_of_episodes,episode_run_time,synopsis,popularity,average_rating,rating_count,networks,production_companies,cast_popularity
196,84107,The Last Empress,황후의 품격,queen;monarchy;empress;alternative universe,2018-11-21,,Jang Na-ra;Choi Jin-hyuk;Shin Sung-rok;Lee Elijah;Shin Eun-kyung;Oh Seung-Yun;Oh Ah-Rin;Park Won-sook;Lee Hee-jin;Shin Go-eun;Yoon Da-hoon;Stephanie Lee;Hwang Young-hee;Ko Se-won;Tae Hang-ho;Kim Dong-Kyu,Drama,1.0,52.0,35.0,"In an alternate-reality South Korea, where a constitutional monarchical system prevails, Oh Sunny, a musical actress, becomes the empress of the country. Thus begins a dispute for power in the royal palace. Nothing is what it seems, and Oh Sunny is ready to fight until the end to uncover a mysterious homicide within the royal palace, fighting to protect those she loves the most and obtain happiness.",13.584,7.8,12.0,SBS,SM Life Design Group,55.089999999999996
197,5716,Spring Waltz,봄의 왈츠,romance,2006-03-06,,Han Hyo-joo;Daniel Henney;Seo Do-young;Lee So-yeon;Jung Dong-hwan;Kim Hae-sook;Siwon;Lee Han-wi;Eun Won-jae;Yoon Yoo-sun;Geum Bo-ra;Choi Ja-hye;Kim Mi-kyeong,Drama,1.0,20.0,80.0,"Will the tragedy of spring be repeated years later?

To escape debt, Lee Su Ho's father escaped to a remote island where his friend has a young daughter Eun Young, who is the same age as Su Ho. After being abandoned by his father, Su Ho sought to leave, but his mind changed after being touched by Eun Young's pure heart. A series of unfortunate events ensue, and Su Ho disappears, while Eun Young is sick in the hospital.

Years later, while travelling in Austria, Eun Young meets the talented pianist Jae Ha, a man with a cold exterior with a few words, who bears a resemblance to Su Ho. As their love starts to develop, the truth unfolds... Can their love endure the harsh spring tragedy many years ago?",15.766,8.5,2.0,KBS2,Yoon's Color,75.897
198,63106,The Scholar Who Walks the Night,밤을 걷는 선비,vampire,2015-07-08,,Lee Joon-gi;Lee Yu-bi;Max Changmin;Lee Soo-hyuk;Kim So-eun;Jang Hee-jin;Lee Soon-jae;Choi Tae-hwan;Park So-young;Seo Ji-yeon;Kim Myung-gon;Park Shi Woo;Moo Jin-sung,Drama,1.0,20.0,60.0,"When Jo Yang Sun is driven out of house and home after her father is framed for a crime, she is forced to crossdress in order to make ends meet as a bookseller, where she meets Kim Sung Yeol, a handsome, but mysterious scholar who is actually a vampire. Meanwhile, an evil presence at the royal palace stops at nothing to keep the Crown Prince from claiming his rightful throne.",14.687,8.25,16.0,MBC,Content K,47.21700000000001
199,124426,Mine,마인,sibling rivalry;family;lgbt;hidden identity;rich family;multiple couples;female centered plot,2021-05-08,Lee Na-jeong,Lee Bo-young;Kim Seo-hyung;Lee Hyun-wook;Ok Ja-yeon;Cha Hak-yeon;Jung Yi-seo;Park Hyuk-kwon;Park Won-sook;Jung Dong-hwan;Ye Soo-jung;Park Sung-yeon;Lee Joong-ok;Kim Hye-hwa;Jo Eun-soul;Jung Hyeon-jun;Jo Yoon-seo;Yoon Geumseon-ah,Mystery;Drama,1.0,16.0,69.0,"Encaged in a gold-clad life of secrets and lies, two women in a conglomerate family seek to topple all that stands in their way of finding true joy.",15.032,7.565,85.0,Netflix,JS Pictures;Studio Dragon,93.96100000000001
200,3504,Full House,풀하우스,,2004-07-14,,Rain;Song Hye-kyo;Han Da-gam;Sunwoo Eun-sook;Kim Sung-su;Kim Ji-young;Do-han Kang;Jang Yong;Im Ye-jin;Lee Young-eun,Comedy;Drama,1.0,16.0,70.0,"Han Ji-eun is a naive writer who got swindled out of everything she owned including her house by her best friends. Stranded in China, She managed to borrow money from an actor Lee Young-jae to return to Korea. On her return, she found out that her house was bought by Lee Young-jae. In an attempt to get her possessions back, she entered in a contract marriage with Young-jae for one year. In spite of losing all, Ji-eun manages to be cheerful and takes things in strike and the business relationship between the two becomes personal as they start to rely and care for each other.",11.738,7.5,35.0,KBS2,,42.449
201,76330,Sweet Revenge,복수노트,,2017-10-27,,Samuel;Ji Min-hyuk;Ji Geon-woo;Ahn Seo-hyun;Kim Ji-young;Park Ji-hu;Lee Eun-saem;Choi Ki Seob,Drama;Comedy,2.0,54.0,20.0,A teenager gets her hands on a note that enacts revenges on anyone whose name is written on it.,12.887,7.125,16.0,oksusu,Hidden Sequence,26.433
202,90706,Doctor John,의사요한,based on novel or book;trauma;romance;doctor;tragic past;teacher student relationship;incurable disease;euthanasia;medical drama,2019-07-19,,Ji Sung;Lee Se-young;Lee Kyoo-hyung;Kim Hye-eun;Shin Dong-mi;Jeon No-min;Uhm Hyo-seop;Oh Seung-hyun;Jeong In-gi;Hwang Hee;Jung Min-ah;Chun Young-min;Kwon Hwa-woon;Son San;Lee You-mi;Kim Yeong-Hoon;Jung Jae-sung;Oh Hyun-Joong;Yoon Joo-sang;Jung Kyung-soon,Drama,1.0,16.0,35.0,"Cha Yo-Han—an arrogant but genius doctor of anesthesiology—and Kang Shi-Young—a smart, warm resident of anesthesiology—work together to help people with mysterious cases of acute or chronic pain.",12.876,7.5,20.0,SBS,KPJ,78.07499999999999
203,107442,Private Lives,사생활,technology;fraud;swindler;thriller,2020-10-07,,Seohyun;Go Kyung-pyo;Kim Young-min;Kim Hyo-jin;Tae Won-seok;Lee Hak-joo;Song Sun-mi;Yoo Hee-je;Yoon Sa-Bong,Action & Adventure;Comedy;Crime;Mystery;Drama,1.0,16.0,70.0,"In a world where data is no longer private, con artists uncover a sinister surveillance scheme headed by the government and a greedy corporation.",12.859,5.9,13.0,JTBC,SLL,56.236999999999995
204,67050,"Saimdang, Memoir of Colors","사임당, 빛의 일기",historical;joseon dynasty,2017-01-26,,Lee Young-ae;Park Hye-su;Song Seung-heon;Yang Se-jong;Oh Yoon-ah;Yoon Ye Joo;Yoon Da-hoon;Kim Hae-sook;Choi Cheol-ho;Park Jun-myun;Kim Mi-kyeong;Choi Jong-hwan;Seol Jung-hwan;Song Min-hyung;Lee Kyung-jin,Drama,1.0,30.0,60.0,A reinterpretation of Saimdang from the Joseon times. She was a genius artist and passionate lover. Lee Young-ae takes on two roles; a college professor who specializes in Korea Art History and Saimdang.,13.007,7.227,11.0,SBS,Group Eight,63.192
205,34510,Sungkyunkwan Scandal,성균관 스캔들,based on novel or book;romantic comedy;romance;historical fiction;joseon dynasty,2010-08-30,,Park Min-young;Park Yoo-chun;Yoo Ah-in;Song Joong-ki;Kim Kap-soo;Lee Jae-yong;Ahn Nae-sang;Kim Ha-kyoon;Kim Mi-kyeong;Kim Kwang-kyu;Seo Hyo-rim;Jun Tae-Soo;Kim Min-seo;Ryu Dam;Joo Ah-sung;Lee In;Lee Tae-ri,Comedy;Drama,1.0,20.0,66.0,"Kim Yun Hee is a smart, responsible young woman with an independent drive. Since her father passed away she has worked to support her family, but also managed to do well in her studies. When her younger brother's illness worsens and their family is in danger of being evicted from their house for lack of money. In her desperation to support him, Kim Yoon Hee decides to take the men's only national exam under her younger brother's name and disguises herself as a boy. On the day of the exam, Kim Yun Hee meets Lee Seon Joon and becomes friends. Lee Seon Joon comes from a privileged background and also possesses good looks. He is also arrogant. They both pass the national exam and she has to share a room together with him at Sungkyunkwan University, while hiding her true nature. There, she becomes friends with the playboy Goo Yong Ha and rebellious Moon Jae Shin.",12.767,8.0,20.0,KBS2,C-JeS Entertainment;Raemongraein,73.24199999999999
206,128995,Yumi's Cells,유미의 세포들,friendship;love triangle;career woman;workplace;romance;slice of life;personal growth;live action and animation;ordinary girl;psychological;based on webcomic or webtoon,2021-09-17,,Kim Go-eun;Jinyoung;Ahn Bo-hyun;Park Ji-hyun;Lee Yu-bi;Mi Ram;Pyo Ji-hoon;Shin Ye-eun;Hong Ru Hyeon,Comedy;Drama,2.0,28.0,64.0,"Yumi is a 30-year old, ordinary woman who struggles with expressing her feelings. Told from the perspective of the many brain cells in her head, she experiences growth in both her love life, her career, and finds happiness in the small joys of everyday life.",12.726,7.688,16.0,TVING,Studio Dragon;Studio N;TVING;Merrycow Creative,49.425000000000004
207,5279,Princess Hours,궁,royal family;based on comic;seoul;south korea,2006-01-11,,Ju Ji-hoon;Yoon Eun-hye;Song Ji-hyo;Kim Jeong-hoon;Lee Yoon-ji;Kim Hye-ja;Yoon Yoo-sun;Shim Hye-jin;Park Chan-hwan;Im Ye-jin;Kang Nam-Gil;Choi Bool-am;Kim Sang-joong;Kim Seok;Jeon Ji-ae;Choi Sung-joon;Lee Yong-joo,Comedy;Drama,1.0,24.0,60.0,"Chae Gyeong is an ordinary high school student. One day, she receives some unexpected news. Because of her grandfathers will, she must marry the unendurable Crown Prince Lee Shin who also attends her high school. Chae Gyeong resists the proposal but reluctantly marries him to help her debt-ridden family. As she struggles to adapt herself to the proper manners and royal duties of palace life and to her disagreeable husband, Lee Shin's sentimental cousin and second-in-line to the throne, Yul, steps into her life.  She feels like she can rely on Yul to help her, but finds it difficult not to worry about her haughty, cold-hearted husband. To help bridge this gap, the senior members of the royal family take some special measures to get them to spend the night together.",12.72,7.9,93.0,MBC,Group Eight,77.054
208,108285,Zombie Detective,좀비탐정,,2020-09-21,,Choi Jin-hyuk;Park Ju-hyun;Hwang Bo-ra;Kwon Hwa-woon;Ahn Se-ha;Tae Hang-ho;Lee Joong-ok;Bae Yoo-ram,Sci-Fi & Fantasy;Mystery;Comedy;Drama,1.0,12.0,60.0,"Kim Moo-Young has been a zombie for the past 2 years. To survive, he has mimicked the mannerisms of humans in a village. He then leaves for the city. There, Kim Moo-Young opens an office to work as a private detective. He does not remember anything before he became a zombie. He struggles to live with humans and to regain his past memory. Meanwhile, Kong Sun-Ji used to be a writer of a current affairs complaint program. A witness in a case, she was working on, was attacked by an unknown man. Due to that, she quit her job. She becomes involved with Kim Moo-Young and takes a part-time position at his private detective office.",12.692,8.85,20.0,KBS2;wavve,Raemongraein,44.63
209,96164,The World of the Married,부부의 세계,infidelity;married couple;remake;betrayal;family drama;doctor;director;divorce;extramarital affair,2020-03-27,,Kim Hee-ae;Park Hae-jun;Han So-hee;Park Sun-young;Kim Young-min;Chae Gook-hee;Lee Kyung-young;Kim Sun-kyung;Jeon Jin-seo;Lee Hak-joo;Park Choong-seon;Jung Jae-sung;Lee Mu-saeng;Sim Eun-woo,Drama,1.0,16.0,82.0,"A turbulent twister of lies, betrayals and revenge tears apart the seemingly picture-perfect marriage between a doctor and a filmmaker.",12.529,7.9,30.0,JTBC,SLL,70.812
210,38861,49 Days,49일,infidelity;coma;romance;tragedy;fate;female protagonist;grim reaper;orphan;car accident;sibling;body-swap;second chance;death;accident;heavenly fantasy,2011-03-16,Choi Moon-seok,Lee Yo-won;Jo Hyun-jae;Bae Soo-bin;Jung Il-woo;Seo Ji-hye;Bae Geu-rin;Kim Yoo-bin;Moon Hee-kyung;Jo Min-ah;Choi Jung-woo;Yu Ji-in;Son Byung-ho;Kang Sung-min;Yoon Bong Gil;Kim Ho-chang;Jin Ye-sol,Drama;Sci-Fi & Fantasy,1.0,20.0,65.0,"Shin Ji Hyun was enjoying absolute bliss as she was about to marry her fiancé, Kang Min Ho, but her perfect life is shattered when she gets into a car accident that leaves her in a coma. She is given a second chance at life by a reaper, but it comes with a condition: she has to find three people outside of her family who would cry genuine tears for her. In order to do this, she borrows the body of Yi Kyung, a part-time employee at a convenience store for 49 days.",11.392,8.466,59.0,SBS,Seoul Broadcasting System;HB Entertainment,53.223
211,99479,365: Repeat the Year,365 : 운명을 거스르는 1년,based on novel or book;mystery,2020-03-23,,Lee Jun-hyuk;Nam Ji-hyun;Kim Ji-soo;Yang Dong-geun;Lee Si-a;Yoon Joo-sang;Im Ha-ryong;Jung Moon-sung;Jun Suk-ho;Ahn Seung-gyun;Lee You-mi;Ryu Tae-ho;Lee Sung-wook;Min Do-hee,Mystery;Drama,1.0,24.0,35.0,"A story where ten people get the chance to go back in time by one year, but unexpectedly mysterious situations start to arise when their fates are changed and twisted in the process.

Ji Hyung Joo is a detective in the violent crimes division. He used to be part of the traffic police but was promoted when he arrested a wanted criminal.

It's been seven years since the change, and he's a talented individual who always knows how to relax. Though he is happy at first to have the chance to go back in time by one year and ""reset"" his life, he begins to search for the truth when a series of mysterious events befall on the group of people he goes back in time with. Based on the Japanese novel, ""Repeat""",12.44,7.598,117.0,MBC,MBC;HB Entertainment,61.974
212,71328,Sea of the Woman,그 여자의 바다,,2017-02-27,,Oh Seung Ah;Choi Sung-Jae;Park Hyun-suk;Lee Hyun-Kyung;Choi Woo-Suk;Han Yoo-yi;Lee Dae-yeon;Han Eun-seon;Kim Do-yeon,Drama;Family,1.0,120.0,40.0,"Set in the 1960's and 1970's. Soo-In is a smart student who has never missed ranking at the top of her class. Due to her poor family situation, she begins to work at a factory instead of going to college. Nevertheless, she pursues her dream.",17.325,3.5,2.0,KBS2,,14.023
213,87615,Mother of Mine,세상에서 제일 예쁜 내 딸,daughter;mother;married couple;restaurant;family relationships;sibling;office romance;family problems;mother daughter relationship;office worker,2019-03-23,,Kim Hae-sook;Kim So-yeon;Hong Jong-hyun;Yoo Sun;Kim Ha-kyung;Ki Tae-young;Choi Myung-gil;Lee Won-Jae;Joo Hyun;Park Jeong-Su;Dong Bang-woo;Chun Young-min,Family;Drama,1.0,108.0,35.0,"Story of a mother and three daughters living in modern day Korean society. The drama conveys a message about the low fertility rate, divorce rate, and the problems of the younger generation who are avoiding marriage.",10.732,9.2,4.0,KBS2,TAKE2,46.217000000000006
214,43152,Rooftop Prince,옥탑방 왕세자,time travel,2012-03-21,,Park Yoo-chun;Han Ji-min;Jeong Yu-Mi;Kim So-hyun;Lee Tae-sung;Jung Suk-won;Choi Woo-shik;Lee Tae-ri;Na Young-hee;Ahn Suk-hwan;Park Joon-geum;Kang Byul;Ban Hyo-jung;Song Ok-suk;Kil Yong-woo,Comedy;Drama;Sci-Fi & Fantasy,1.0,20.0,64.0,"Crown Prince Yi Gak finds that he has been transported from the Chosun Dynasty to modern-day Seoul. He meets Hong Se Na, who bears a striking resemblance to his dead wife, and is determined to solve the 300-year-old mystery of her death. With his own resemblance to the CEO’s grandson at the company where Se Na works, Gak assumes the identity of the young man to stay close to her. Can the Crown Prince navigate a modern corporation to find clues to his own time period?",10.482,7.935,23.0,SBS,,91.47100000000002
215,96161,Was It Love?,"우리, 사랑했을까",love triangle;single parent;screenwriter;chinese mafia;teacher;mobster;single mother;producer;novelist;college love;reverse harem;entertainment industry,2020-07-08,,Song Ji-hyo;Son Ho-jun;Song Jong-ho;Kim Min-jun;Koo Ja-sung;Kim Da-som;Kim Mi-kyeong;Jin Hee-kyung;Oh Hee-joon;Lee Hwa-ryong;Seo Jeong-yeon,Comedy;Drama,1.0,16.0,70.0,"After 14 years devoid of romance, a struggling movie producer and single mom faces the unexpected arrival of 4 men into her life—an author, an actor, a CEO, and a younger man—who might just revive her dormant desire for love.",12.202,7.8,13.0,JTBC,SLL;Gil Pictures,41.321999999999996
216,14807,Autumn in My Heart,가을동화,,2000-09-18,,Song Seung-heon;Song Hye-kyo;Won Bin;Han Chae-young;Moon Geun-young;Lee Ae-jung;Sunwoo Eun-sook,Drama,1.0,18.0,70.0,"There were two girls who were born in October. They had same birthday and were raised in the same village and in the same class. One led a happy life with loving parents and a brother. Her name was Eun-suh . However, the other was raised by a single parent and was living in poverty. Her name was Shin-ae. One day Eun-suh has a car accident and by a blood test it is found that Eun-suh and Shin-ae was swapped at birth. Girls were returned to their original places. Eun-suh's brother Jun-suh is especially confused and saddened by this. Some years later, Eun-suh and Shin-ae bump into each other at hotel. Eun-suh is a poor worker and Shin-ae is a hotel manager. Meanwhile, Jun-suh has become an artist and has a fiancee. One day he's introduced to his friend's girlfriend and she was his long lost sister, Eun-suh. Now all the relationships start to twist around and Eun-suh and Jun-suh's sad love begins",12.195,8.2,10.0,KBS2,,48.486999999999995
217,116045,"Hello, Me!",안녕? 나야!,based on novel or book;time travel;coming of age;second chance;death of parent;personal growth;father son relationship,2021-02-17,,Choi Kang-hee;Kim Young-kwang;Lee Re;Um Mun-suk;Kim Yu-mi;Ji Seung-hyun;Yoon Joo-sang;Baek Hyun-joo;Kim Sang-woo,Drama;Sci-Fi & Fantasy;Comedy,1.0,16.0,61.0,"Miserable and unsuccessful, a woman thinks she's lost all her spark — until one day, her spunky younger self appears in front of her demanding change.",12.167,7.5,77.0,KBS2,Acemaker Movieworks;Beyond J,41.289
218,64127,EXO Next Door,우리 옆집에 엑소가 산다,,2015-04-09,,Chanyeol;Moon Ga-young;Doh Kyung-soo;Baekhyun;Sehun;Jang Yoo-sang;Jeon Soo-jin;Kim Hee-jung;Yoon Joo-sang;Kai;Suho;Zhang Yixing;Xiumin;Chen;Huang Zitao,Comedy;Drama,1.0,16.0,15.0,"Ji Yeon-hee is an extremely shy, introverted 23-year-old girl with zero dating experience and a tendency to blush when talking to someone she likes. One day, four young men move into the house right next door to Yeon-hee's home, and to her surprise, they turn out to be Chanyeol, D.O, Baekhyun, and Sehun from her favorite boy band EXO, who are looking to lay low for a while. They hire her to clean their house part-time during the winter vacation and that's when Yeon-hee found out that Chanyeol was her long lost childhood friend and crush ""Chan"" and is the grandson of the house owner. As the story goes on, Yeon-hee soon becomes involved in a love triangle with Chanyeol and D.O.",12.146,8.355,141.0,NAVER TV,Oh!Boy Project,63.836000000000006
